#	Time_ps	4.5	5	5.5	6	6.5	7	7.5	8	8.5	9	9.5	10	10.5	11	11.5	12	12.5	13	13.5	14	14.5	15	15.5	16	16.5	17	17.5	18	18.5	19	19.5	20	20.5	21	21.5	22	22.5	23	23.5	24	24.5	25	25.5	26	26.5	27	27.5	28	28.5	29	29.5	30
1210	0	0	0	0	3	6	9	12	15	17	19	21	22	22	27	30	37	42	43	48	55	56	62	70	75	80	84	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1220	0	0	0	1	2	3	9	12	12	17	18	20	22	26	28	31	37	40	45	48	52	59	65	69	72	78	83	85	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1230	0	0	0	0	0	1	5	8	15	17	19	21	23	27	29	32	37	41	45	49	53	59	67	71	73	79	82	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1240	0	0	0	0	0	3	6	12	16	18	20	21	23	28	30	33	40	44	46	49	51	56	64	70	74	82	84	85	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1250	0	0	1	1	1	4	9	11	16	19	20	23	26	27	28	31	36	40	44	48	50	56	65	73	76	80	83	85	85	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1260	0	0	1	1	1	3	6	13	15	17	20	22	24	26	28	31	36	44	47	48	51	53	62	71	79	83	84	84	84	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1270	0	0	0	0	1	4	6	11	15	17	19	20	23	24	27	33	37	40	47	48	51	56	58	69	75	80	83	84	85	85	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1280	0	0	0	0	1	3	7	10	17	18	19	19	20	26	28	33	38	42	48	51	52	55	58	65	75	80	83	85	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1290	0	0	0	0	1	3	6	12	15	17	18	21	25	26	26	34	37	41	44	50	52	53	59	66	72	75	84	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1300	0	0	0	0	1	4	9	13	14	17	20	23	23	24	26	28	32	38	44	46	48	58	62	69	74	79	83	85	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1310	0	0	0	0	1	3	9	13	16	18	20	21	23	25	28	34	36	39	44	46	53	58	67	70	73	81	84	87	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1320	0	0	0	1	1	3	8	11	15	17	20	21	23	24	26	30	36	41	46	51	54	56	59	64	73	78	81	84	85	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1330	0	0	0	0	1	4	9	12	16	18	20	23	23	25	27	31	36	39	41	48	54	56	65	69	72	79	82	85	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1340	0	0	0	1	3	5	8	9	14	17	19	19	21	23	28	31	38	41	47	48	50	51	60	68	74	78	80	85	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1350	0	0	0	1	2	5	7	8	12	17	19	21	22	24	26	30	33	40	44	47	50	55	57	65	76	77	81	84	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1360	0	0	0	0	1	3	4	9	14	16	20	22	24	26	27	32	36	40	45	49	52	56	61	65	73	76	80	83	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1370	0	0	0	0	1	1	5	15	17	18	20	22	24	26	28	32	36	43	47	48	51	56	61	65	72	79	80	82	85	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1380	0	0	0	0	0	2	2	9	17	18	21	22	23	24	29	33	38	40	44	47	53	57	59	66	74	78	80	82	84	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1390	0	0	0	0	1	3	5	15	17	18	18	20	22	25	27	30	33	39	42	49	55	58	64	67	72	77	80	82	86	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1400	0	0	0	0	0	1	8	12	15	17	18	20	22	25	27	27	33	40	46	50	52	55	63	72	73	76	82	84	85	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1410	0	0	0	0	1	1	7	14	17	18	20	21	23	25	27	29	32	36	44	48	52	59	66	72	75	78	78	84	85	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1420	0	0	0	1	2	4	10	12	18	18	19	19	20	21	23	33	34	38	43	47	52	59	63	67	73	79	82	83	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1430	0	0	0	1	2	5	8	12	14	17	18	18	18	22	24	30	32	39	43	50	52	57	64	69	72	77	80	82	85	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1440	1	1	1	1	3	4	8	14	15	18	18	19	21	21	26	28	34	40	46	48	51	56	62	66	75	80	82	85	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1450	0	0	1	1	3	5	7	12	15	16	19	19	19	24	26	30	36	40	45	49	52	56	61	68	75	80	85	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1460	1	1	1	1	1	3	6	11	15	19	20	20	21	22	28	32	36	39	42	47	51	57	60	69	73	79	83	85	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1470	0	0	0	1	2	4	6	10	14	17	20	21	24	25	27	30	36	39	41	48	54	61	66	71	75	78	82	85	85	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1480	0	0	0	1	2	3	6	11	16	16	20	21	22	26	27	30	33	39	43	52	55	58	62	67	71	78	84	87	87	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1490	0	0	0	0	0	3	5	8	14	16	20	20	22	25	26	30	35	39	45	51	57	60	64	71	74	80	83	86	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1500	0	0	1	2	2	3	5	7	15	17	21	21	22	24	25	28	35	42	45	51	55	56	59	67	74	77	81	84	86	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1510	1	1	1	2	2	2	4	10	16	20	20	22	23	23	24	29	34	40	42	49	52	56	62	66	71	79	82	84	85	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1520	0	0	1	2	2	5	5	12	18	19	19	19	21	21	24	30	35	38	43	47	53	54	58	66	72	78	81	83	85	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1530	0	0	0	1	1	3	6	10	16	19	19	19	21	23	27	29	34	38	43	47	47	52	54	63	74	77	80	83	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1540	0	0	0	0	1	2	4	9	15	18	20	20	22	25	26	30	36	39	41	46	50	55	61	68	74	78	79	82	85	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1550	0	0	0	0	0	2	6	9	17	17	19	20	21	25	28	31	35	40	42	47	52	58	62	68	71	78	81	86	88	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1560	0	0	0	2	2	3	4	10	14	17	19	19	21	22	26	30	37	39	42	47	53	59	64	71	74	78	81	87	87	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1570	0	0	0	0	1	3	4	8	13	16	17	19	22	24	28	31	37	38	44	50	55	58	66	71	74	76	81	82	84	86	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1580	0	0	0	0	2	3	7	9	13	15	17	20	22	24	25	30	36	38	43	47	52	63	67	72	75	79	83	84	85	85	86	86	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1590	0	0	0	0	0	2	5	9	14	16	18	20	21	22	24	30	33	39	43	47	54	60	68	72	76	80	82	83	85	86	86	86	87	87	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1600	0	0	0	0	1	3	5	7	14	16	19	19	20	21	25	30	32	37	43	52	56	60	66	72	77	78	83	85	86	86	86	87	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1610	0	0	1	1	2	4	5	10	12	17	17	18	20	23	24	28	33	36	44	51	55	58	65	72	77	80	82	83	85	87	87	88	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1620	0	0	0	2	2	3	4	7	12	14	18	19	19	21	25	31	35	38	48	50	54	61	63	70	74	78	82	85	86	87	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1630	0	0	0	0	2	3	6	8	14	16	17	19	20	24	28	30	36	41	45	53	60	62	65	68	72	77	84	85	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1640	0	0	0	1	2	4	9	11	14	17	19	20	24	25	28	30	34	42	47	49	53	60	65	67	70	76	79	82	84	86	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1650	0	0	1	2	2	4	8	10	11	17	21	22	23	25	27	29	33	42	46	54	56	57	66	69	72	76	80	83	85	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	
1660	0	0	1	1	1	3	9	10	15	18	19	20	22	24	25	30	31	41	46	50	57	60	64	68	76	80	84	85	86	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1670	0	0	0	0	1	2	6	12	14	18	20	20	22	25	27	29	38	43	47	51	55	59	62	67	74	76	80	84	87	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1680	0	0	1	2	2	3	6	11	12	14	19	21	22	24	26	32	38	43	50	54	57	59	63	65	70	74	78	84	86	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1690	0	0	1	2	2	3	6	10	13	15	17	19	20	22	26	29	36	42	46	53	56	59	65	70	71	74	78	82	86	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1700	0	0	0	1	2	4	5	10	13	18	18	19	22	24	25	29	38	42	45	51	55	59	66	68	72	77	82	85	86	87	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	
1710	0	0	0	2	3	5	6	8	13	18	19	20	22	26	27	30	34	41	43	50	56	59	63	68	71	77	78	79	83	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1720	0	0	1	1	2	3	6	10	13	18	19	21	23	26	30	31	35	44	46	52	57	60	62	66	71	77	80	80	85	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1730	0	0	0	1	1	3	5	8	13	16	18	19	21	25	30	33	34	43	47	53	55	57	60	65	70	73	78	83	87	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1740	0	0	1	1	2	3	7	9	13	17	18	19	23	24	26	28	33	37	45	49	52	55	59	66	69	76	82	84	86	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1750	0	0	0	1	3	3	7	10	14	17	18	22	24	25	30	32	37	42	43	49	53	57	59	66	73	77	83	84	87	87	87	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1760	0	0	0	2	3	4	5	10	13	15	18	20	25	27	29	35	38	40	46	50	53	55	61	67	73	77	84	84	87	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1770	0	0	1	1	1	4	6	9	12	15	19	19	24	26	29	33	36	41	43	45	58	64	66	70	75	81	83	88	88	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1780	0	0	1	2	2	4	7	10	12	16	21	23	23	25	27	32	38	41	42	46	52	56	60	64	70	76	79	84	87	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1790	0	0	1	2	2	3	6	8	12	17	19	21	23	24	27	30	37	39	42	46	50	53	59	66	71	77	82	85	87	87	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1800	0	0	1	3	5	5	6	8	10	17	20	20	24	25	26	30	32	41	43	46	51	56	65	70	76	78	83	85	87	87	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1810	0	0	0	2	2	5	7	10	14	17	18	23	24	27	28	29	39	43	45	51	54	57	63	69	73	79	82	87	88	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1820	0	0	0	2	5	7	8	10	12	18	20	23	25	25	28	30	33	41	45	48	54	57	61	66	70	75	80	85	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1830	0	0	0	1	3	5	6	8	13	14	20	21	22	23	27	32	36	43	46	53	56	57	59	66	71	77	80	85	87	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1840	0	0	0	0	2	4	7	9	11	15	17	19	20	23	27	29	35	38	43	51	53	56	59	69	75	80	84	84	86	86	88	88	89	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	
1850	0	0	0	2	3	4	6	12	14	19	19	20	22	25	29	33	36	39	44	46	52	57	60	66	73	76	79	84	87	87	88	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1860	0	0	0	0	2	3	4	11	12	13	20	20	22	27	28	33	36	39	45	47	54	60	64	68	73	75	79	83	85	86	88	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1870	0	0	0	0	1	3	6	10	14	17	18	21	22	27	30	37	39	40	46	48	54	56	64	70	73	80	82	86	87	88	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1880	0	0	0	0	1	3	3	6	13	17	19	21	22	27	32	36	36	40	43	45	53	59	64	67	73	79	84	85	88	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1890	0	0	0	0	0	2	5	9	15	20	20	21	25	27	31	33	35	40	47	49	52	60	64	71	75	77	82	86	88	88	88	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1900	0	0	0	0	0	4	7	11	17	19	21	21	24	25	31	34	39	42	46	51	55	59	63	67	74	77	81	84	86	89	89	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1910	0	0	0	0	2	3	5	10	16	17	20	21	26	27	29	33	38	41	45	49	53	60	65	71	77	79	82	87	87	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
1920	1	1	1	1	2	4	9	13	15	18	20	23	24	29	31	36	39	41	44	50	55	58	65	68	72	77	78	80	86	86	87	88	88	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1930	0	0	0	1	3	5	9	13	15	18	18	22	22	23	28	35	36	45	47	49	53	59	62	67	73	80	82	85	85	85	87	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1940	0	1	1	1	2	2	6	10	14	18	19	21	22	24	27	33	38	42	47	49	55	59	65	72	77	82	82	84	86	86	88	88	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1950	0	0	1	1	3	3	6	9	15	17	19	22	22	28	33	34	38	42	44	46	52	59	65	69	76	82	84	84	85	87	87	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1960	0	0	0	2	2	4	7	11	15	18	20	22	23	25	29	34	41	42	45	48	54	61	68	71	76	77	82	85	85	88	88	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1970	0	0	1	1	1	4	7	13	15	18	20	21	25	27	28	31	36	40	49	51	57	59	65	69	75	79	82	84	87	88	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1980	0	0	0	0	2	4	9	12	15	16	19	20	21	24	28	35	40	44	48	52	55	58	62	65	74	80	82	84	86	87	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
1990	0	0	1	2	3	4	9	14	16	19	19	20	22	25	27	31	33	37	42	49	57	62	66	69	72	78	82	83	85	87	87	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2000	0	0	0	1	2	5	10	15	19	19	19	21	22	26	28	32	39	43	48	52	55	60	64	69	74	79	81	83	87	87	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2010	0	0	1	1	4	6	8	15	17	18	21	22	24	26	29	35	37	38	47	49	52	56	62	64	69	74	79	82	85	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2020	0	0	0	0	2	4	8	15	16	20	22	22	24	30	31	33	34	39	42	48	55	57	61	66	74	77	79	82	84	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2030	0	0	0	1	2	5	7	10	14	18	20	23	25	25	31	32	33	35	38	45	48	55	61	69	75	77	80	84	85	87	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2040	0	0	0	0	2	3	10	13	15	15	20	25	26	28	31	35	39	41	45	50	54	59	64	68	75	78	82	83	87	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2050	0	0	0	0	2	3	6	12	14	16	20	23	23	26	29	33	35	38	42	44	56	64	69	70	73	77	82	86	87	88	88	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2060	0	0	0	0	2	3	8	9	13	14	20	22	24	28	30	32	38	38	43	50	54	58	66	71	76	80	82	84	85	87	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2070	0	0	0	0	0	1	5	11	15	20	21	22	26	27	28	33	36	37	39	47	56	64	67	72	73	78	82	83	87	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2080	0	0	0	1	2	4	9	13	16	18	21	23	27	30	32	35	37	41	42	49	53	59	61	68	74	78	81	84	87	88	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2090	0	0	1	1	1	3	5	11	13	17	21	22	24	26	30	35	38	40	43	45	48	53	63	69	76	78	81	84	86	87	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2100	0	0	0	1	2	4	6	13	16	19	20	21	22	26	29	32	35	39	43	46	49	56	61	66	72	77	81	81	85	87	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2110	0	0	0	1	2	6	8	13	15	18	20	22	25	26	28	29	37	40	44	45	49	56	61	66	73	78	81	83	85	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2120	0	0	1	1	2	3	6	14	16	19	21	24	26	28	32	34	35	38	40	46	48	53	59	65	70	74	79	80	86	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2130	0	0	0	0	2	5	9	15	17	19	21	22	27	28	29	32	37	39	42	45	50	54	56	66	70	76	81	86	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2140	0	0	1	1	1	4	8	16	17	20	21	23	25	29	31	34	37	40	44	50	54	61	63	68	71	77	81	84	88	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2150	1	1	1	1	3	6	9	13	18	20	23	24	25	28	29	31	38	39	45	49	53	61	69	73	75	82	82	86	87	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2160	0	1	1	1	4	7	10	13	19	23	24	24	25	25	27	29	34	39	45	48	56	63	67	73	77	81	82	87	87	88	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2170	0	0	0	0	1	4	8	12	19	23	23	24	25	27	29	31	33	39	44	52	54	62	68	76	78	78	81	82	87	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2180	0	0	0	0	1	3	8	13	18	22	24	27	27	28	33	34	36	40	46	51	54	60	65	73	77	79	85	86	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
2190	0	0	0	0	1	2	6	12	17	22	22	22	25	27	30	32	33	39	42	47	53	59	67	69	75	81	83	85	89	90	90	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	
2200	0	0	0	0	0	4	7	12	14	18	21	24	26	28	32	35	36	40	44	49	54	57	62	69	76	80	82	85	87	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2210	0	0	0	0	1	1	10	12	18	19	22	25	26	29	31	33	37	40	42	51	55	57	60	67	72	80	82	84	87	87	87	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
2220	0	0	0	0	1	2	4	12	19	21	22	25	27	29	33	34	36	38	43	47	53	58	64	70	74	78	80	86	87	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
2230	0	0	0	0	2	5	7	12	18	21	23	26	28	30	31	32	36	38	43	46	55	62	64	69	74	78	83	86	86	87	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
2240	0	0	0	0	1	4	6	12	18	20	23	26	28	29	31	33	35	38	41	45	50	60	64	73	77	80	84	85	88	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2250	0	0	0	0	1	1	5	12	16	21	26	26	26	27	32	36	39	39	42	45	51	59	69	72	74	78	83	84	87	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
2260	0	0	0	0	1	4	8	13	17	20	24	25	26	30	34	34	35	37	42	46	54	57	64	69	71	81	82	86	87	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
2270	0	0	0	0	0	6	11	14	19	21	24	25	27	30	34	35	37	40	43	45	50	58	66	69	71	77	80	87	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2280	0	0	0	0	1	3	6	11	17	22	25	26	27	30	33	33	39	40	45	47	52	57	60	68	73	77	82	86	86	86	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
2290	0	0	0	0	1	6	7	11	15	20	22	23	26	29	33	37	40	42	46	49	53	57	63	68	75	77	82	86	88	88	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2300	0	0	0	0	0	4	11	14	17	20	25	25	25	29	32	34	35	38	40	44	51	55	61	69	72	77	81	86	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2310	0	0	0	0	1	4	6	11	15	21	23	24	25	28	30	31	36	40	43	47	52	58	62	67	75	83	85	86	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2320	0	0	0	0	0	1	4	11	17	21	24	26	26	28	29	34	38	41	47	52	56	60	65	68	71	76	82	87	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2330	0	0	0	0	0	4	6	12	15	19	24	25	27	30	32	34	34	38	44	46	48	54	64	70	73	78	82	87	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2340	0	0	0	0	2	5	7	16	19	21	25	26	27	28	33	35	37	38	43	46	49	54	62	69	76	82	86	87	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2350	0	0	0	1	3	3	8	11	16	21	22	23	28	32	32	34	37	41	43	50	53	54	64	70	77	80	86	88	88	88	88	88	88	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	
2360	0	0	0	0	1	3	9	14	19	21	24	26	27	29	32	34	37	39	41	44	51	53	61	66	73	82	84	88	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2370	0	0	0	1	2	4	7	15	16	19	24	26	27	28	30	33	34	38	43	46	51	56	60	67	74	79	83	87	88	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2380	0	0	0	1	1	4	8	11	16	19	24	26	26	26	29	34	38	39	44	51	52	59	64	66	70	72	79	81	88	88	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2390	0	0	0	1	1	3	8	11	14	20	24	25	26	27	28	31	36	38	43	49	53	59	66	68	74	76	80	84	86	88	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2400	0	0	0	0	2	7	10	11	14	20	23	25	25	27	32	36	37	41	43	49	53	57	61	66	73	80	81	83	86	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2410	0	0	0	1	1	6	8	11	16	18	22	22	27	31	33	37	39	42	44	46	52	59	65	75	79	81	84	86	86	88	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2420	0	0	0	1	1	4	9	12	16	19	21	24	27	28	30	35	37	41	43	46	56	58	62	70	76	81	85	85	88	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2430	0	0	0	0	2	5	7	12	16	21	23	24	26	27	30	32	37	40	45	49	52	58	65	67	75	79	83	85	88	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2440	0	0	0	1	2	6	7	11	16	20	22	24	25	26	29	35	40	42	45	51	55	60	64	69	76	78	79	83	86	87	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2450	0	0	0	1	4	5	9	11	16	17	21	22	24	26	32	34	37	43	47	51	56	60	66	69	75	79	85	86	88	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2460	0	0	0	0	1	5	9	11	16	19	21	23	25	28	29	33	36	46	48	54	56	62	65	71	80	82	85	87	89	90	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	
2470	0	0	1	1	1	5	9	15	16	20	21	23	26	26	31	36	37	42	48	52	54	56	61	64	74	78	83	87	88	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
2480	0	0	0	0	2	7	11	16	17	19	21	23	26	28	36	38	42	43	46	48	55	62	64	67	72	76	82	86	88	88	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
